login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
apaszke,apaszke/optim,2016-04-02T20:55:41Z,0,0,Lua,True,True,other
apaszke,apaszke/threads,2016-04-18T16:50:19Z,0,0,Lua,True,True,other
apaszke,apaszke/torch-nvtx,2016-04-16T14:33:56Z,2,2,Lua,True,True,
apaszke,apaszke/nccl,2016-04-13T14:04:51Z,0,0,Cuda,True,True,bsd-3-clause
apaszke,apaszke/nngraph,2016-02-24T22:33:50Z,1,1,Lua,True,True,other
apaszke,apaszke/torch-quantize,2016-04-03T20:14:17Z,4,4,Lua,True,True,
apaszke,apaszke/hashcode,2016-03-19T10:01:31Z,0,0,C++,True,True,
apaszke,apaszke/thpp,2016-03-04T12:04:25Z,0,0,C++,True,True,other
apaszke,apaszke/torch-neon,2016-03-05T14:41:46Z,0,0,CMake,True,True,
apaszke,apaszke/thnnpp,2016-02-29T13:24:06Z,0,0,,True,True,
apaszke,apaszke/imagenet-multiGPU.torch,2016-01-26T13:37:58Z,0,0,Lua,True,True,
apaszke,apaszke/bst,2016-01-24T19:13:17Z,0,0,C++,True,True,
apaszke,apaszke/distro,2015-12-17T22:10:02Z,0,0,Shell,True,True,
apaszke,apaszke/THNN,2015-11-20T20:25:32Z,3,3,C,True,True,
apaszke,apaszke/console-timestamp,2014-03-17T22:06:26Z,1,1,JavaScript,True,True,mit
apaszke,apaszke/TH-doc-test,2015-11-08T20:10:49Z,2,2,,True,True,
apaszke,apaszke/TwitchOS,2015-11-01T09:24:22Z,0,0,C,True,True,
apaszke,apaszke/tundra,2015-10-23T21:57:08Z,2,2,Lua,True,True,
apaszke,apaszke/termtile,2015-08-14T12:43:14Z,1285,1285,AppleScript,True,True,mit
apaszke,apaszke/kaggle-denoising-documents,2015-08-28T18:51:30Z,1,1,Lua,True,True,
apaszke,apaszke/kaggle-grasp-and-lift,2015-07-25T22:26:58Z,70,70,Lua,True,True,
apaszke,apaszke/ariel,2015-04-18T21:43:50Z,0,0,JavaScript,True,True,
apaszke,apaszke/HabitUI,2014-12-22T15:50:25Z,0,0,CSS,True,True,mit
apaszke,apaszke/supermongo,2014-12-16T00:38:15Z,0,0,JavaScript,True,True,mit
apaszke,apaszke/text-animation,2014-12-18T17:53:22Z,0,0,JavaScript,True,True,mit
apaszke,apaszke/YTScrobbler,2014-10-26T08:09:25Z,1,1,JavaScript,True,True,
apaszke,apaszke/terminal-control,2014-07-26T18:31:11Z,0,0,JavaScript,True,True,mit
apaszke,apaszke/qlt,2014-03-30T17:29:23Z,0,0,JavaScript,True,True,mit
apaszke,apaszke/interactive,2014-03-22T20:25:41Z,4,4,JavaScript,True,True,mit
lewagon,lewagon/wait-on-check-action,2020-05-11T14:09:36Z,343,343,Ruby,False,False,mit
lewagon,lewagon/dictionary-api,2017-07-05T20:22:08Z,5,5,Ruby,False,False,
lewagon,lewagon/data-setup,2019-10-04T12:45:33Z,1830,1830,Ruby,False,True,
lewagon,lewagon/rake-runner,2019-01-27T22:39:18Z,0,0,Dockerfile,False,False,
lewagon,lewagon/recommendation-graphdb,2023-07-13T07:58:21Z,7,7,Python,True,True,mit
lewagon,lewagon/wagon-chat-api,2014-11-06T12:47:18Z,9,9,Ruby,False,False,
lewagon,lewagon/setup,2014-04-06T09:25:02Z,18666,18666,Ruby,False,False,
lewagon,lewagon/data-engineering-setup,2022-06-15T16:48:57Z,10,10,Ruby,True,True,
lewagon,lewagon/nbresult,2020-11-17T09:57:30Z,8,8,Python,True,True,mit
lewagon,lewagon/fullstack-images,2016-04-26T13:41:52Z,4,4,,True,True,
lewagon,lewagon/dotfiles,2014-04-04T14:54:29Z,20744,20744,Shell,False,False,mit
lewagon,lewagon/rails-blog,2020-07-03T13:54:09Z,2,2,Ruby,True,True,
lewagon,lewagon/wikinimous,2014-11-10T21:44:00Z,3,3,Ruby,True,True,
lewagon,lewagon/edusign,2023-06-20T20:01:17Z,1,1,Ruby,False,False,mit
lewagon,lewagon/rails-templates,2015-08-23T19:48:19Z,662,662,Ruby,True,False,mit
lewagon,lewagon/ecommerce-template,2022-09-05T15:52:46Z,1,1,HTML,True,True,
lewagon,lewagon/data-runner,2019-09-30T16:24:57Z,1,1,Dockerfile,False,True,
lewagon,lewagon/ml-sprint,2021-01-05T01:03:12Z,0,0,Jupyter Notebook,True,True,
lewagon,lewagon/Bored-API,2024-05-26T21:07:55Z,0,0,JavaScript,True,False,mit
lewagon,lewagon/glovebox-rspec,2024-05-16T13:42:18Z,0,0,Makefile,True,True,
lewagon,lewagon/glovebox-external-specs,2024-05-17T15:58:25Z,0,0,Python,True,True,
lewagon,lewagon/chat-redux,2017-09-26T10:21:03Z,5,5,JavaScript,False,False,
lewagon,lewagon/bash-runner,2024-05-09T09:21:20Z,0,0,Dockerfile,False,False,
lewagon,lewagon/streamlit,2021-09-01T11:14:52Z,0,0,Python,True,True,
lewagon,lewagon/garage-redux,2017-09-27T20:20:34Z,2,2,JavaScript,False,False,
lewagon,lewagon/garage-api,2017-09-27T17:23:36Z,6,6,Ruby,False,False,
lewagon,lewagon/recipes,2020-09-21T09:03:19Z,5,5,Ruby,False,False,
lewagon,lewagon/git-101-boilerplate,2016-06-27T10:53:00Z,3,3,HTML,True,True,
lewagon,lewagon/rails-stylesheets,2015-02-08T12:33:01Z,173,173,SCSS,True,True,
lewagon,lewagon/landing-cacib,2023-11-15T17:37:47Z,0,0,HTML,True,True,
lewagon,lewagon/taxi-fare-interface,2020-06-07T12:59:39Z,6,6,JavaScript,True,True,
lewagon,lewagon/movie-list-boilerplate,2023-02-27T08:38:52Z,1,1,HTML,True,True,
lewagon,lewagon/data-certification-api-movies,2021-06-25T13:44:51Z,0,0,Python,True,True,
lewagon,lewagon/notion_to_md,2023-11-16T15:18:15Z,0,0,Ruby,True,True,mit
lewagon,lewagon/intro-to-data-science-env,2020-09-28T12:43:02Z,2,2,Python,True,True,mit
lewagon,lewagon/intro-to-data-science-challenges,2020-09-28T12:46:13Z,1,1,Jupyter Notebook,True,True,
lewagon,lewagon/devsecops-guest-app,2023-02-01T17:50:06Z,0,0,HTML,True,True,
lewagon,lewagon/sql_query,2023-08-31T13:38:54Z,0,0,,True,True,mit
lewagon,lewagon/bootstrap-boilerplate,2014-07-02T16:45:20Z,108,108,HTML,True,True,mit
lewagon,lewagon/xbar,2020-11-30T13:52:46Z,5,5,Ruby,False,False,
lewagon,lewagon/terraform-module-basic-infra,2023-01-30T02:13:36Z,1,1,HCL,True,True,
lewagon,lewagon/fullstack-challenges-04-Rails-watch-list-specs,2021-02-19T17:19:04Z,2,2,Ruby,True,True,
lewagon,lewagon/ml-api,2020-02-15T10:23:38Z,2,2,Python,True,True,
lewagon,lewagon/awesome-navbars,2014-11-14T15:07:03Z,60,60,HTML,True,True,
lewagon,lewagon/data-analytics-jupyter-challenges,2023-02-14T09:45:38Z,0,0,Jupyter Notebook,True,True,
lewagon,lewagon/grocery-bud-boilerplate,2023-03-08T10:37:01Z,0,0,HTML,True,True,
lewagon,lewagon/python-scraping-workshop,2020-01-16T12:58:34Z,6,6,Jupyter Notebook,True,True,
lewagon,lewagon/form-validation-boilerplate,2023-03-02T14:19:06Z,0,0,HTML,True,True,
lewagon,lewagon/bootstrap-dashboard-boilerplate,2023-02-28T16:09:31Z,0,0,HTML,True,True,
lewagon,lewagon/js-and-dom,2023-01-12T13:26:29Z,1,1,HTML,True,True,
lewagon,lewagon/flex-panels-boilerplate,2023-01-19T10:06:49Z,0,0,CSS,True,True,
lewagon,lewagon/webpack-boilerplate,2017-07-29T09:21:20Z,42,42,JavaScript,True,True,
lewagon,lewagon/html-css-challenges,2015-01-17T14:18:47Z,114,114,CSS,True,True,
lewagon,lewagon/intro-to-python-challenges,2021-09-01T09:35:10Z,1,1,Jupyter Notebook,True,True,
lewagon,lewagon/taxi-fare-model,2022-05-24T14:41:04Z,0,0,Python,True,True,
lewagon,lewagon/twitter-api-solution,2022-01-11T12:55:14Z,0,0,Python,True,True,
lewagon,lewagon/data-analytics-sprint,2020-02-11T16:09:44Z,15,15,Jupyter Notebook,True,True,
lewagon,lewagon/data-certification-api,2021-03-12T11:50:26Z,0,0,Python,True,True,
lewagon,lewagon/data-certification-exam,2021-03-11T17:42:52Z,0,0,,True,True,
lewagon,lewagon/ruby-runner,2019-07-16T08:57:20Z,0,0,Dockerfile,True,True,
lewagon,lewagon/rails-css-checkboxes,2020-11-05T10:40:11Z,0,0,Ruby,True,True,
lewagon,lewagon/rails-google-maps,2014-05-23T15:19:59Z,16,16,Ruby,True,True,
lewagon,lewagon/google-maps-autocomplete,2016-08-08T16:03:09Z,20,20,Ruby,True,True,
lewagon,lewagon/kitt-blink,2015-09-22T13:03:02Z,0,0,Ruby,True,True,mit
lewagon,lewagon/rails-k8s-demo,2019-12-16T12:39:57Z,313,313,Ruby,True,False,
lewagon,lewagon/data-templates,2022-05-26T13:57:07Z,41,41,Jupyter Notebook,False,False,mit
lewagon,lewagon/omniauth-kitt,2020-03-24T15:28:25Z,6,6,Ruby,False,False,mit
lewagon,lewagon/logstash,2022-09-09T07:33:23Z,0,0,Procfile,True,True,
lewagon,lewagon/data-images,2019-11-08T16:23:52Z,0,0,,False,True,
lewagon,lewagon/n8n,2022-05-07T13:21:22Z,0,0,,True,True,other
lewagon,lewagon/opengraph,2020-07-13T10:01:03Z,5,5,Ruby,False,False,mit
lewagon,lewagon/redux-cities,2017-09-20T10:01:25Z,0,0,JavaScript,True,True,
lewagon,lewagon/breaking-bad-quotes,2022-04-28T10:42:15Z,0,0,,True,False,
lewagon,lewagon/wagon-hunt,2016-02-29T19:29:16Z,5,5,Ruby,True,True,
lewagon,lewagon/foot_traffic,2020-05-14T12:51:37Z,133,133,Ruby,False,False,mit
lewagon,lewagon/movie-quote,2022-04-28T10:46:28Z,0,0,,True,True,gpl-3.0
lewagon,lewagon/data-quizzes,2020-10-05T13:07:17Z,0,0,Jupyter Notebook,True,True,mit
lewagon,lewagon/imperial-landing,2020-11-10T10:10:22Z,0,0,HTML,True,True,
lewagon,lewagon/pg_bucket_import,2020-06-12T07:32:47Z,4,4,Ruby,True,True,mit
lewagon,lewagon/react-giphy,2017-12-04T14:16:39Z,3,3,JavaScript,False,False,
lewagon,lewagon/krails,2021-03-18T15:10:14Z,2,2,Ruby,False,False,mit
lewagon,lewagon/redux-boilerplate,2017-09-21T09:17:20Z,9,9,JavaScript,True,True,
lewagon,lewagon/webhook-tester,2021-02-25T18:15:25Z,0,0,,True,False,mit
lewagon,lewagon/rails-base-chrome-imagemagick,2020-04-03T09:22:21Z,2,2,Shell,True,True,
lewagon,lewagon/taxi-fare-deep,2021-01-06T09:56:51Z,2,2,Jupyter Notebook,True,True,mit
lewagon,lewagon/react-boilerplate,2017-09-21T09:16:45Z,46,46,JavaScript,True,True,
lewagon,lewagon/mooc-images,2015-03-24T14:16:54Z,1,1,,True,True,
lewagon,lewagon/html-css-sprint,2018-09-24T08:53:32Z,3,3,HTML,True,True,
lewagon,lewagon/rails-base,2020-04-03T09:21:32Z,1,1,HTML,True,True,
lewagon,lewagon/ruby-101,2017-02-14T15:14:25Z,43,43,,True,True,
lewagon,lewagon/react-flats,2018-05-02T12:57:24Z,2,2,JavaScript,True,True,
lewagon,lewagon/learn-images,2020-06-03T16:21:02Z,0,0,,True,True,
lewagon,lewagon/sql-sprint,2020-01-08T17:49:32Z,1,1,,True,True,
lewagon,lewagon/quay-github-actions-dispatch,2020-04-08T14:36:39Z,7,7,Go,False,False,mit
lewagon,lewagon/frontend-advanced-boilerplate,2015-08-03T12:52:47Z,14,14,Ruby,True,True,
lewagon,lewagon/spotify-lyrics,2020-02-27T15:00:32Z,0,0,Jupyter Notebook,True,True,
lewagon,lewagon/titanic,2020-02-26T14:13:13Z,0,0,Jupyter Notebook,True,True,
lewagon,lewagon/html-demo,2017-07-19T14:11:17Z,3,3,HTML,True,True,
lewagon,lewagon/quiz-db-correction-boilerplate,2020-02-04T17:04:38Z,0,0,Ruby,True,True,
lewagon,lewagon/matplotlib,2020-01-21T14:30:48Z,3,3,Jupyter Notebook,True,True,
codebytere,codebytere/node-cookie-signature,2024-10-29T12:13:32Z,0,0,,True,True,mit
codebytere,codebytere/chromium-codesearch-extension,2021-09-21T10:13:10Z,6,6,JavaScript,True,True,
codebytere,codebytere/node,2019-06-12T20:51:32Z,6,6,JavaScript,True,False,other
codebytere,codebytere/nghttp2,2021-10-11T10:54:44Z,1,1,,True,True,other
codebytere,codebytere/windows-ai-docs,2024-10-13T08:26:35Z,1,1,,True,True,cc-by-4.0
codebytere,codebytere/sentinel-oss,2020-07-17T03:56:35Z,3,3,JavaScript,True,True,
codebytere,codebytere/c-ares,2024-08-26T14:39:54Z,1,1,,True,False,mit
codebytere,codebytere/governance-check,2020-06-26T02:53:28Z,2,2,JavaScript,False,False,
codebytere,codebytere/libuv,2023-09-20T11:09:40Z,0,0,,True,False,mit
codebytere,codebytere/codespace-dotfiles,2024-04-17T16:43:56Z,0,0,Shell,True,True,mit
codebytere,codebytere/node-mac-permissions,2019-12-02T22:59:28Z,185,185,Objective-C++,False,False,mit
codebytere,codebytere/runner-images,2024-07-12T12:42:04Z,0,0,,True,True,mit
codebytere,codebytere/upterm,2024-06-20T12:17:03Z,0,0,,True,False,apache-2.0
codebytere,codebytere/emoji-mashup-convert,2019-09-07T03:55:31Z,14,14,JavaScript,False,False,
codebytere,codebytere/node-mac-auth,2019-07-29T02:52:14Z,26,26,Objective-C++,False,False,
codebytere,codebytere/action-upterm,2024-06-20T13:16:16Z,2,2,,True,True,apache-2.0
codebytere,codebytere/reclient-configs,2024-08-07T08:05:58Z,1,1,,True,False,apache-2.0
codebytere,codebytere/dotfiles,2016-06-03T20:46:12Z,7,7,Shell,False,False,
codebytere,codebytere/content,2024-04-10T19:34:42Z,1,1,,True,False,other
codebytere,codebytere/codebytere.github.io,2015-06-28T15:52:08Z,520,520,JavaScript,False,False,mit
codebytere,codebytere/node-mac-notify,2023-08-22T17:51:09Z,2,2,Objective-C++,False,True,mit
codebytere,codebytere/node-mac-contacts,2019-08-10T18:31:10Z,75,75,Objective-C++,False,False,mit
codebytere,codebytere/node-mac-userdefaults,2020-06-09T17:21:33Z,17,17,Objective-C++,False,False,mit
codebytere,codebytere/downstream-sentinel,2024-01-02T09:38:28Z,0,0,,True,True,mit
codebytere,codebytere/web,2022-05-31T13:57:07Z,1,1,TypeScript,True,False,
codebytere,codebytere/playwright,2024-01-02T13:54:54Z,0,0,,True,False,apache-2.0
codebytere,codebytere/uvwasi,2020-02-14T19:20:06Z,2,2,C,True,False,mit
codebytere,codebytere/nan,2020-12-10T21:12:14Z,2,2,C++,True,True,mit
codebytere,codebytere/sentinel-client,2020-03-06T04:37:37Z,2,2,JavaScript,True,True,mit
codebytere,codebytere/electron-prices,2020-04-02T21:41:16Z,7,7,HTML,False,False,mit
codebytere,codebytere/node-client,2022-06-01T12:32:35Z,1,1,TypeScript,True,True,
codebytere,codebytere/electron-font-manager,2019-08-26T02:34:28Z,21,21,Objective-C++,False,True,
codebytere,codebytere/set-test-platform,2020-03-11T05:36:40Z,3,3,JavaScript,False,False,
codebytere,codebytere/Squirrel.Mac,2023-06-22T10:22:48Z,1,1,,True,False,mit
codebytere,codebytere/resume,2019-05-11T21:35:01Z,3,3,TeX,True,True,
codebytere,codebytere/request.js,2023-02-15T09:47:31Z,0,0,,True,False,mit
codebytere,codebytere/ada,2023-04-18T09:36:33Z,1,1,C++,True,False,apache-2.0
codebytere,codebytere/queue,2023-07-11T13:46:25Z,0,0,,True,True,mit
codebytere,codebytere/ViziMessage,2019-11-28T05:43:21Z,20,20,TypeScript,False,False,mit
codebytere,codebytere/npm-card,2020-06-01T19:00:51Z,3,3,JavaScript,False,False,
codebytere,codebytere/sentinel,2020-01-31T05:55:26Z,7,7,JavaScript,False,True,mit
codebytere,codebytere/mod-0-curriculum,2023-01-09T16:21:10Z,0,0,,True,True,
codebytere,codebytere/github-issue-parser,2019-02-21T10:15:28Z,4,4,JavaScript,True,True,
codebytere,codebytere/node-mac-swift-addon,2020-07-23T02:25:22Z,56,56,Swift,False,False,mit
codebytere,codebytere/nodemessage,2017-04-23T22:06:35Z,43,43,JavaScript,True,True,
codebytere,codebytere/electron-build-tools-autocomplete,2022-01-17T10:25:45Z,5,5,TypeScript,True,True,
codebytere,codebytere/gatsby-theme-portfolio-minimal,2022-08-06T16:33:15Z,1,1,,True,True,mit
codebytere,codebytere/probot.github.io,2022-05-07T08:16:19Z,1,1,,True,False,cc-by-4.0
codebytere,codebytere/gist-audit-maker,2019-01-09T03:10:40Z,3,3,JavaScript,True,True,
codebytere,codebytere/git-fns,2019-11-15T18:23:10Z,15,15,Shell,True,True,mit
codebytere,codebytere/autocomplete,2022-01-17T09:01:45Z,1,1,,True,True,mit
codebytere,codebytere/codebytere,2018-12-20T15:47:55Z,6,6,,True,True,
codebytere,codebytere/node-core-utils,2018-12-11T17:13:46Z,1,1,JavaScript,True,True,mit
codebytere,codebytere/node-mac-notch,2021-10-21T08:34:05Z,6,6,Objective-C++,True,True,mit
codebytere,codebytere/node-mac-displays,2020-12-04T17:43:40Z,13,13,JavaScript,True,True,mit
codebytere,codebytere/docs,2021-10-04T12:59:26Z,1,1,,True,False,cc-by-4.0
codebytere,codebytere/gitify,2020-04-25T00:24:56Z,2,2,TypeScript,True,True,mit
codebytere,codebytere/node-mac-location,2021-09-26T13:09:59Z,1,1,,True,True,
codebytere,codebytere/ReactiveObjC,2021-07-15T19:45:50Z,1,1,,True,False,mit
codebytere,codebytere/unicode-cli-converter,2019-12-11T04:15:01Z,4,4,JavaScript,True,True,
codebytere,codebytere/webassembly-examples,2022-02-28T19:59:48Z,1,1,,True,True,cc0-1.0
codebytere,codebytere/webhooks.js,2020-12-03T21:49:58Z,1,1,,True,False,mit
codebytere,codebytere/node-addon-api,2019-12-15T16:49:09Z,2,2,C++,True,True,other
codebytere,codebytere/stats,2020-09-09T15:27:59Z,1,1,,True,False,mit
codebytere,codebytere/node-abi,2020-08-17T21:23:50Z,1,1,,True,True,mit
codebytere,codebytere/react-bulma-components,2020-02-24T06:43:41Z,1,1,JavaScript,True,True,mit
codebytere,codebytere/vscode,2018-10-20T22:26:37Z,1,1,TypeScript,True,True,mit
codebytere,codebytere/node-gyp,2020-03-04T15:43:06Z,1,1,Python,True,True,mit
codebytere,codebytere/changelog-maker,2020-03-11T18:41:19Z,1,1,JavaScript,True,True,mit
codebytere,codebytere/gulp-atom-electron,2020-04-22T03:15:47Z,1,1,,True,True,
codebytere,codebytere/node-backport-auditor,2020-05-12T04:40:29Z,1,1,,True,True,
codebytere,codebytere/branch-diff,2020-05-08T05:45:55Z,1,1,JavaScript,True,True,
codebytere,codebytere/electron,2020-05-06T04:03:08Z,3,3,,True,False,mit
codebytere,codebytere/build,2020-04-08T20:49:23Z,1,1,,True,True,
codebytere,codebytere/nodejs-backport-auditor,2020-03-25T03:54:18Z,3,3,,True,True,
codebytere,codebytere/talks,2017-10-17T19:38:42Z,16,16,JavaScript,False,False,
codebytere,codebytere/dev.to,2019-12-08T19:44:10Z,1,1,,True,True,agpl-3.0
codebytere,codebytere/admin,2019-12-25T00:53:37Z,1,1,,True,True,
codebytere,codebytere/so-you-want-an-internship,2017-09-23T20:59:09Z,1049,1049,,True,True,
codebytere,codebytere/node-sqlite3,2019-12-19T21:52:23Z,1,1,,True,True,bsd-3-clause
codebytere,codebytere/selfdefined,2019-12-22T00:44:38Z,1,1,,True,True,
codebytere,codebytere/electron-quick-start,2019-12-18T05:06:33Z,1,1,,True,True,cc0-1.0
codebytere,codebytere/export-to-icns,2019-12-01T19:35:27Z,3,3,JavaScript,True,True,
codebytere,codebytere/core-validate-commit,2019-10-23T22:51:55Z,1,1,,True,True,mit
codebytere,codebytere/website,2019-10-05T13:04:07Z,1,1,JavaScript,True,True,
codebytere,codebytere/dotify,2016-08-20T21:39:14Z,33,33,Shell,True,True,
codebytere,codebytere/confs.tech,2019-01-21T18:35:47Z,1,1,JavaScript,True,True,mit
codebytere,codebytere/wafflejs.github.io,2018-12-18T16:40:29Z,2,2,HTML,True,False,
codebytere,codebytere/missionjs.com,2019-01-02T18:34:59Z,1,1,Ruby,True,False,mit
codebytere,codebytere/docker-node,2018-12-13T17:18:56Z,1,1,Dockerfile,True,True,mit
codebytere,codebytere/Release,2018-12-13T17:36:08Z,1,1,,True,True,
codebytere,codebytere/request-info,2017-09-30T00:02:32Z,1,1,JavaScript,True,True,mit
codebytere,codebytere/node-embed,2018-10-13T19:52:04Z,2,2,C++,True,True,
codebytere,codebytere/intro-to-git,2017-10-23T01:44:04Z,3,3,,True,False,
codebytere,codebytere/probot-test,2018-03-09T17:52:32Z,2,2,,True,True,
codebytere,codebytere/Cumulus,2019-01-22T16:52:31Z,1,1,JavaScript,True,True,mit
codebytere,codebytere/conferences,2017-12-30T22:57:33Z,1,1,,True,True,mit
codebytere,codebytere/open-source-checklist,2017-10-28T18:00:05Z,1,1,JavaScript,True,True,cc0-1.0
codebytere,codebytere/electron-universe,2017-10-18T01:43:16Z,1,1,CSS,True,True,
codebytere,codebytere/create-probot-app,2017-09-29T23:21:34Z,1,1,JavaScript,True,True,isc
prisma,prisma/prisma-engines,2019-08-23T16:25:29Z,1186,1186,Rust,True,False,apache-2.0
prisma,prisma/prisma,2019-06-20T13:33:47Z,39545,39545,TypeScript,True,False,apache-2.0
prisma,prisma/ecosystem-tests,2019-12-13T13:50:51Z,194,194,JavaScript,True,False,
prisma,prisma/rust-postgres,2023-04-05T09:20:24Z,0,0,Rust,True,False,apache-2.0
prisma,prisma/engines-wrapper,2020-10-16T09:21:20Z,21,21,TypeScript,False,False,apache-2.0
prisma,prisma/language-tools,2019-06-06T05:47:45Z,257,257,TypeScript,True,False,apache-2.0
prisma,prisma/docs,2020-03-10T10:38:43Z,981,981,MDX,True,False,apache-2.0
prisma,prisma/fullstack-prisma-nextjs-blog,2022-04-08T15:54:30Z,110,110,TypeScript,True,True,
prisma,prisma/prisma-examples,2018-08-15T15:56:33Z,6137,6137,TypeScript,False,False,apache-2.0
prisma,prisma/prisma-client-extensions,2022-12-06T18:58:50Z,175,175,TypeScript,False,False,apache-2.0
prisma,prisma/try-prisma,2022-08-17T02:50:29Z,47,47,TypeScript,False,False,
prisma,prisma/react-native-prisma,2024-02-22T21:49:28Z,187,187,TypeScript,True,True,apache-2.0
prisma,prisma/documenso,2024-07-18T17:33:45Z,2,2,TypeScript,True,False,agpl-3.0
prisma,prisma/deployment-example-vercel,2021-03-11T15:12:43Z,85,85,JavaScript,False,False,
prisma,prisma/nuxt-prisma,2024-01-19T17:06:04Z,66,66,TypeScript,True,True,
prisma,prisma/pulse-railway-pg-config,2023-07-11T22:33:25Z,3,3,TypeScript,False,False,mit
prisma,prisma/dataguide,2020-05-07T09:23:26Z,156,156,MDX,True,False,apache-2.0
prisma,prisma/prisma-postgres-quickstart,2024-10-18T10:17:12Z,0,0,TypeScript,True,True,
prisma,prisma/.github,2020-10-09T17:33:53Z,2,2,,False,False,
prisma,prisma/accelerate-hackernews,2024-09-25T22:07:21Z,0,0,TypeScript,True,True,
prisma,prisma/pulse-inngest-demo,2024-09-02T11:16:01Z,1,1,TypeScript,True,True,
prisma,prisma/cal.com,2024-07-31T09:16:10Z,1,1,,True,False,other
prisma,prisma/engine-images,2018-03-12T15:55:22Z,11,11,Shell,False,False,apache-2.0
prisma,prisma/ghostfolio,2024-08-21T13:46:56Z,0,0,,True,False,agpl-3.0
prisma,prisma/mongo-rust-driver,2024-08-20T09:34:43Z,0,0,Rust,True,False,apache-2.0
prisma,prisma/awesome-links,2021-08-09T01:25:15Z,214,214,TypeScript,True,True,
prisma,prisma/mysql_async,2021-02-05T10:18:21Z,4,4,Rust,False,False,apache-2.0
prisma,prisma/ci-reports,2022-08-10T15:51:11Z,1,1,HTML,True,True,
prisma,prisma/orm-benchmarks,2024-06-28T09:37:46Z,7,7,JavaScript,True,True,
prisma,prisma/tiberius,2020-03-26T15:33:30Z,326,326,Rust,False,False,apache-2.0
prisma,prisma/vim-prisma,2020-03-22T10:26:45Z,50,50,Vim Script,False,False,mit
prisma,prisma/extension-read-replicas,2023-07-28T16:49:02Z,103,103,TypeScript,False,False,apache-2.0
prisma,prisma/dub,2024-05-30T20:42:41Z,40,40,TypeScript,True,False,agpl-3.0
prisma,prisma/docs-tools,2022-08-23T14:18:10Z,1,1,Python,True,True,
prisma,prisma/pulse-starter,2023-08-01T20:31:54Z,7,7,TypeScript,False,False,mit
prisma,prisma/presskit,2018-05-10T18:38:36Z,3,3,,True,False,
prisma,prisma/prisma-engines-builds,2023-11-13T10:58:20Z,0,0,,False,False,
prisma,prisma/codemods,2020-11-06T08:32:16Z,34,34,JavaScript,False,False,
prisma,prisma/studio,2019-08-16T16:44:20Z,1885,1885,,False,False,
prisma,prisma/prisma-mongodb-advanced-workshop,2024-06-04T14:19:04Z,0,0,TypeScript,True,True,
prisma,prisma/test-nuxt-prisma-module,2024-06-05T14:42:24Z,0,0,Vue,True,True,
prisma,prisma/prisma-workshop-2021-de,2024-06-04T11:59:05Z,0,0,TypeScript,True,True,
prisma,prisma/prisma-workshop-2021-fr,2021-06-28T14:25:15Z,3,3,TypeScript,True,True,
prisma,prisma/nestjs-workshop-prisma-day-22,2022-06-13T08:18:31Z,24,24,TypeScript,True,True,
prisma,prisma/prisma-driver-adapters-nuxt,2024-05-28T15:31:04Z,1,1,TypeScript,True,True,
prisma,prisma/migrate-from-drizzle-to-prisma,2024-05-28T22:59:12Z,0,0,TypeScript,True,True,
prisma,prisma/prisma-indexes,2022-08-10T09:15:21Z,2,2,TypeScript,True,True,
prisma,prisma/prisma-fundamentals,2022-05-12T17:35:38Z,2,2,Shell,True,True,apache-2.0
prisma,prisma/fullstack-prisma-turso,2023-09-24T15:06:02Z,1,1,TypeScript,True,True,
prisma,prisma/demo-sveltekit,2023-02-06T18:05:35Z,14,14,Svelte,True,True,
prisma,prisma/migrate-from-mongoose-to-prisma,2022-04-11T22:05:28Z,1,1,JavaScript,False,False,
prisma,prisma/bridg-ea-quickstart,2024-05-02T08:37:54Z,0,0,TypeScript,True,True,
prisma,prisma/optimize-feedback,2024-05-02T08:10:26Z,0,0,,False,False,
prisma,prisma/text-editors,2021-07-21T12:24:30Z,79,79,TypeScript,False,False,apache-2.0
prisma,prisma/fullstack-prisma-turso-embedded-db,2023-09-24T20:11:48Z,2,2,TypeScript,True,True,
prisma,prisma/prisma-example-starter-template,2022-07-05T12:57:01Z,3,3,,True,True,
prisma,prisma/read-replicas-demo,2023-08-23T14:56:18Z,1,1,TypeScript,True,True,
prisma,prisma/reproduction-cf-do-fetch-broken,2024-04-16T08:03:38Z,0,0,TypeScript,True,True,
prisma,prisma/accelerate-nextjs-starter,2023-09-11T20:11:55Z,1,1,TypeScript,True,True,
prisma,prisma/blog-backend-rest-api-nestjs-prisma,2022-05-30T21:05:55Z,165,165,TypeScript,True,True,
prisma,prisma/eslint-config-prisma,2023-03-15T15:03:22Z,12,12,JavaScript,False,False,mit
prisma,prisma/sanity-portable-table,2024-07-03T14:21:31Z,0,0,,True,True,apache-2.0
prisma,prisma/netlify-prisma-accelerate,2024-03-15T12:40:00Z,0,0,TypeScript,True,True,
prisma,prisma/prisma-accelerate-supabase-edge-functions,2024-03-14T08:37:19Z,0,0,TypeScript,True,True,
prisma,prisma/nextjs-edge-functions,2024-01-25T10:17:30Z,4,4,TypeScript,True,True,
prisma,prisma/pulse-resend-demo,2023-08-07T08:04:47Z,1,1,TypeScript,True,True,
prisma,prisma/prisma-remix-cloudflare-demo,2024-01-19T03:34:32Z,0,0,,True,True,
